cds	rtype	sname	dname	cname	enroll12	enroll1012	NumTstTakr	NumScr1	NumScr2	NumScr3	NumScr4	NumScr5	year
41688904132817	S	Half Moon Bay High	Cabrillo Unified	San Mateo	261	783	366	70	152	182	150	99	1516
41689160000000	D		Jefferson Elementary	San Mateo	79	296	1	*	*	*	*	*	1516
41689160112284	S	California Virtual Academy @ San Mateo	Jefferson Elementary	San Mateo	79	296	1	*	*	*	*	*	1516
41689240000000	D		Jefferson Union High	San Mateo	1176	3695	699	194	315	343	285	212	1516
41689240127548	S	Summit Public School: Shasta	Jefferson Union High	San Mateo	0	211	96	66	61	32	22	23	1516
41689244133393	S	Jefferson High	Jefferson Union High	San Mateo	297	863	147	49	89	67	34	14	1516
41689244135075	S	Oceana High	Jefferson Union High	San Mateo	146	457	77	12	36	37	31	17	1516
41689244137535	S	Terra Nova High	Jefferson Union High	San Mateo	228	757	154	18	45	70	85	58	1516
41689244137790	S	Westmoor High	Jefferson Union High	San Mateo	408	1274	225	49	84	137	113	100	1516
41689400000000	D		La Honda-Pescadero Unified	San Mateo	14	74	16	1	7	6	3	0	1516
41689404135331	S	Pescadero High	La Honda-Pescadero Unified	San Mateo	14	74	16	1	7	6	3	0	1516
41689990000000	D		Ravenswood City Elementary	San Mateo	53	155	0	N/A	N/A	N/A	N/A	N/A	1516
41689996114953	S	Aspire East Palo Alto Charter	Ravenswood City Elementary	San Mateo	53	155	0	N/A	N/A	N/A	N/A	N/A	1516
41690470000000	D		San Mateo Union High	San Mateo	2032	6361	1995	232	688	1158	1208	1080	1516
41690470128165	S	Peninsula High	San Mateo Union High	San Mateo	95	199	0	N/A	N/A	N/A	N/A	N/A	1516
41690470129759	S	Design Tech High	San Mateo Union High	San Mateo	0	144	3	*	*	*	*	*	1516
41690474130217	S	Aragon High	San Mateo Union High	San Mateo	347	1081	434	48	118	245	331	349	1516
41690474130472	S	Burlingame High	San Mateo Union High	San Mateo	326	981	467	47	176	344	249	182	1516
41690474130738	S	Capuchino High	San Mateo Union High	San Mateo	268	841	28	3	10	6	5	6	1516
41690474133070	S	Hillsdale High	San Mateo Union High	San Mateo	331	1015	273	48	131	154	127	102	1516
41690474134557	S	Mills High	San Mateo Union High	San Mateo	278	891	338	20	106	181	229	196	1516
41690474136370	S	San Mateo High	San Mateo Union High	San Mateo	367	1179	451	66	147	228	265	243	1516
41690620000000	D		Sequoia Union High	San Mateo	2410	7316	2197	475	638	1043	1132	1083	1516
41690620112722	S	Summit Preparatory Charter High	Sequoia Union High	San Mateo	73	293	188	140	111	90	41	19	1516
41690620119503	S	Everest Public High	Sequoia Union High	San Mateo	71	265	149	125	62	38	30	17	1516
41690620126722	S	East Palo Alto Academy	Sequoia Union High	San Mateo	69	226	24	0	3	13	9	0	1516
41690624130993	S	Carlmont High	Sequoia Union High	San Mateo	506	1627	631	52	159	377	422	394	1516
41690624133716	S	Menlo-Atherton High	Sequoia Union High	San Mateo	498	1650	592	69	126	271	375	464	1516
41690624136693	S	Sequoia High	Sequoia Union High	San Mateo	540	1632	219	15	17	46	78	82	1516
41690624138053	S	Woodside High	Sequoia Union High	San Mateo	419	1315	393	72	160	208	177	107	1516
41690700000000	D		South San Francisco Unified	San Mateo	683	2165	504	127	273	271	152	80	1516
41690704132551	S	El Camino High	South San Francisco Unified	San Mateo	319	1037	296	50	176	181	116	48	1516
41690704137279	S	South San Francisco High	South San Francisco Unified	San Mateo	300	1018	208	77	97	90	36	32	1516
42000000000000	C			Santa Barbara	5316	15524	3436	1123	1712	1505	1127	609	1516
42104210000000	D		Santa Barbara County Office of Education	Santa Barbara	44	121	1	*	*	*	*	*	1516
42104214230207	S	Santa Barbara County Community	Santa Barbara County Office of Education	Santa Barbara	6	15	1	*	*	*	*	*	1516
42691120000000	D		Blochman Union Elementary	Santa Barbara	92	219	1	*	*	*	*	*	1516
42691120111773	S	Family Partnership Home Study Charter	Blochman Union Elementary	Santa Barbara	85	183	0	N/A	N/A	N/A	N/A	N/A	1516
42691120124255	S	Trivium Charter	Blochman Union Elementary	Santa Barbara	7	36	1	*	*	*	*	*	1516
42691460000000	D		Carpinteria Unified	Santa Barbara	181	517	137	36	63	48	34	20	1516
42691464230587	S	Carpinteria Senior High	Carpinteria Unified	Santa Barbara	164	483	137	36	63	48	34	20	1516
42692290000000	D		Lompoc Unified	Santa Barbara	745	2179	224	49	146	126	64	30	1516
42692294230454	S	Cabrillo High	Lompoc Unified	Santa Barbara	362	1083	140	26	92	92	42	17	1516
42692294233060	S	Lompoc High	Lompoc Unified	Santa Barbara	351	957	84	23	54	34	22	13	1516
42692600000000	D		Orcutt Union Elementary	Santa Barbara	150	443	158	23	73	93	49	22	1516
42692600116434	S	Orcutt Academy Charter	Orcutt Union Elementary	Santa Barbara	150	443	158	23	73	93	49	22	1516
42693100000000	D		Santa Maria Joint Union High	Santa Barbara	2014	5942	835	413	504	307	176	93	1516
42693100102285	S	Pioneer Valley High	Santa Maria Joint Union High	Santa Barbara	625	2007	264	134	188	105	45	19	1516
42693104234613	S	Ernest Righetti High	Santa Maria Joint Union High	Santa Barbara	510	1551	225	93	150	132	77	32	1516
42693104236030	S	Santa Maria High	Santa Maria Joint Union High	Santa Barbara	599	2012	346	186	166	70	54	42	1516
42693280000000	D		Santa Ynez Valley Union High	Santa Barbara	262	748	178	15	82	114	74	41	1516
42693284236345	S	Santa Ynez Valley Union High	Santa Ynez Valley Union High	Santa Barbara	242	717	178	15	82	114	74	41	1516
42750100000000	D		Cuyama Joint Unified	Santa Barbara	23	55	0	N/A	N/A	N/A	N/A	N/A	1516
42750104231205	S	Cuyama Valley High	Cuyama Joint Unified	Santa Barbara	23	55	0	N/A	N/A	N/A	N/A	N/A	1516
42767860000000	D		Santa Barbara Unified	Santa Barbara	1785	5223	1902	584	844	817	727	403	1516
42767860120402	S	Alta Vista Alternative High	Santa Barbara Unified	Santa Barbara	94	150	0	N/A	N/A	N/A	N/A	N/A	1516
42767864231726	S	Dos Pueblos Senior High	Santa Barbara Unified	Santa Barbara	529	1624	646	152	210	253	268	179	1516
42767864235230	S	San Marcos Senior High	Santa Barbara Unified	Santa Barbara	480	1628	517	141	240	236	181	106	1516
42767864235727	S	Santa Barbara Senior High	Santa Barbara Unified	Santa Barbara	595	1704	739	291	394	328	278	118	1516
42769500000000	D		SBE - Olive Grove Charter	Santa Barbara	20	77	0	N/A	N/A	N/A	N/A	N/A	1516
42769500132894	S	Olive Grove Charter	SBE - Olive Grove Charter	Santa Barbara	20	77	0	N/A	N/A	N/A	N/A	N/A	1516
43000000000000	C			Santa Clara	20395	60802	22123	5977	7278	9390	10200	11967	1516
43104390000000	D		Santa Clara County Office of Education	Santa Clara	441	1304	419	230	166	136	151	102	1516
43104390102905	S	Leadership Public Schools - San Jose	Santa Clara County Office of Education	Santa Clara	46	147	57	52	30	9	7	1	1516
43104390113431	S	University Preparatory Academy Charter	Santa Clara County Office of Education	Santa Clara	88	285	187	36	75	89	107	81	1516
43104390120261	S	Magnolia Science Academy Santa Clara	Santa Clara County Office of Education	Santa Clara	11	19	2	*	*	*	*	*	1516
43104390121780	S	Silicon Valley Flex Academy	Santa Clara County Office of Education	Santa Clara	19	75	12	*	*	*	*	*	1516
43104390123257	S	Downtown College Prep - Alum Rock	Santa Clara County Office of Education	Santa Clara	0	123	29	11	4	7	10	8	1516
43104390123794	S	Summit Public School: Tahoma	Santa Clara County Office of Education	Santa Clara	74	184	132	129	50	26	20	5	1516
43694010000000	D		Campbell Union High	Santa Clara	1810	5594	1781	398	706	922	697	605	1516
43694014330239	S	Leigh High	Campbell Union High	Santa Clara	365	1199	518	122	182	275	225	203	1516
43694014330759	S	Boynton High	Campbell Union High	Santa Clara	191	282	2	*	*	*	*	*	1516
43694014330866	S	Branham High	Campbell Union High	Santa Clara	312	1068	410	76	185	225	164	138	1516
43694014331955	S	Del Mar High	Campbell Union High	Santa Clara	237	830	225	80	114	87	48	22	1516
43694014336137	S	Prospect High	Campbell Union High	Santa Clara	328	1043	272	33	113	149	102	86	1516
43694014338505	S	Westmont High	Campbell Union High	Santa Clara	365	1131	354	87	111	186	157	156	1516
43694270000000	D		East Side Union High	Santa Clara	6485	19194	6066	2342	2363	2447	1957	1875	1516
43694270107151	S	Escuela Popular/Center for Training and Careers, F	East Side Union High	Santa Clara	43	163	0	N/A	N/A	N/A	N/A	N/A	1516
43694270116889	S	KIPP San Jose Collegiate	East Side Union High	Santa Clara	101	358	258	101	108	97	71	53	1516
43694270123745	S	Summit Public School: Rainier	East Side Union High	Santa Clara	77	248	161	172	60	28	20	7	1516
43694270125427	S	Calero High	East Side Union High	Santa Clara	71	183	0	N/A	N/A	N/A	N/A	N/A	1516
43694270125617	S	ACE Charter High	East Side Union High	Santa Clara	67	203	44	42	6	10	7	5	1516
43694270130856	S	Luis Valdez Leadership Academy	East Side Union High	Santa Clara	0	93	30	16	11	3	0	0	1516
43694274330015	S	Yerba Buena High	East Side Union High	Santa Clara	420	1355	533	423	256	184	86	78	1516
43694274330023	S	Santa Teresa High	East Side Union High	Santa Clara	525	1664	537	206	307	258	167	138	1516
43694274330031	S	Independence High	East Side Union High	Santa Clara	745	2274	747	163	331	316	228	211	1516
43694274330312	S	Phoenix High	East Side Union High	Santa Clara	45	64	1	*	*	*	*	*	1516
43694274330353	S	Pegasus High	East Side Union High	Santa Clara	82	123	1	*	*	*	*	*	1516
43694274330361	S	Apollo High	East Side Union High	Santa Clara	76	153	1	*	*	*	*	*	1516
43694274330668	S	Latino College Preparatory Academy	East Side Union High	Santa Clara	85	324	164	98	53	53	34	17	1516
43694274330676	S	San Jose Conservation Corps Charter	East Side Union High	Santa Clara	287	288	0	N/A	N/A	N/A	N/A	N/A	1516
43694274330692	S	Evergreen Valley High	East Side Union High	Santa Clara	667	2096	987	189	321	490	504	642	1516
43694274330726	S	Escuela Popular Accelerated Family Learning	East Side Union High	Santa Clara	7	31	0	N/A	N/A	N/A	N/A	N/A	1516
43694274332318	S	Foothill High	East Side Union High	Santa Clara	269	337	2	*	*	*	*	*	1516
43694274332995	S	Andrew P. Hill High	East Side Union High	Santa Clara	466	1434	191	38	47	54	47	43	1516
43694274333639	S	James Lick High	East Side Union High	Santa Clara	245	805	293	133	106	96	91	28	1516
43694274334900	S	Mt. Pleasant High	East Side Union High	Santa Clara	343	1045	285	125	99	99	86	49	1516
43694274335204	S	Oak Grove High	East Side Union High	Santa Clara	435	1368	326	89	145	123	85	60	1516
43694274335428	S	William C. Overfelt High	East Side Union High	Santa Clara	322	1076	391	342	127	92	78	14	1516
43694274335907	S	Piedmont Hills High	East Side Union High	Santa Clara	536	1653	523	90	177	292	235	264	1516
43694274337903	S	Silver Creek High	East Side Union High	Santa Clara	557	1816	591	113	207	251	216	265	1516
43694680000000	D		Fremont Union High	Santa Clara	2620	7979	3658	258	601	1459	2403	3978	1516
43694684331799	S	Cupertino High	Fremont Union High	Santa Clara	522	1635	706	44	119	306	453	845	1516
43694684332474	S	Fremont High	Fremont Union High	Santa Clara	462	1449	354	62	107	172	190	176	1516
43694684333316	S	Homestead High	Fremont Union High	Santa Clara	595	1778	694	30	103	230	404	655	1516
43694684334421	S	Lynbrook High	Fremont Union High	Santa Clara	457	1369	803	47	94	279	525	987	1516
43694684334462	S	Monta Vista High	Fremont Union High	Santa Clara	575	1722	1101	75	178	472	831	1315	1516
43694840000000	D		Gilroy Unified	Santa Clara	964	2858	790	469	494	369	216	97	1516
43694840114496	S	Dr. TJ Owens Gilroy Early College Academy	Gilroy Unified	Santa Clara	43	175	130	21	61	55	45	17	1516
43694840118380	S	Christopher High	Gilroy Unified	Santa Clara	459	1400	432	342	325	218	109	38	1516
43694844332839	S	Gilroy High	Gilroy Unified	Santa Clara	300	1039	227	106	108	94	61	41	1516
43694844334850	S	Mt. Madonna High	Gilroy Unified	Santa Clara	160	237	1	*	*	*	*	*	1516
43695340000000	D		Los Gatos-Saratoga Joint Union High	Santa Clara	800	2435	1304	64	294	621	924	1116	1516
43695344334371	S	Los Gatos High	Los Gatos-Saratoga Joint Union High	Santa Clara	461	1427	740	41	201	406	548	468	1516
43695344337762	S	Saratoga High	Los Gatos-Saratoga Joint Union High	Santa Clara	336	1001	564	23	93	215	376	648	1516
43695830000000	D		Morgan Hill Unified	Santa Clara	700	2065	940	415	524	386	222	82	1516
43695830102368	S	Ann Sobrato High	Morgan Hill Unified	Santa Clara	342	1128	658	260	344	266	167	67	1516
43695834333951	S	Live Oak High	Morgan Hill Unified	Santa Clara	237	790	282	155	180	120	55	15	1516
43696090000000	D		Mountain View-Los Altos Union High	Santa Clara	967	2956	1511	185	347	743	930	986	1516
43696094334116	S	Los Altos High	Mountain View-Los Altos Union High	Santa Clara	470	1500	745	111	186	385	443	530	1516
43696094334728	S	Mountain View High	Mountain View-Los Altos Union High	Santa Clara	454	1367	766	74	161	358	487	456	1516
43696410000000	D		Palo Alto Unified	Santa Clara	1020	2940	1418	50	176	479	1075	1677	1516
43696414332904	S	Henry M. Gunn High	Palo Alto Unified	Santa Clara	495	1429	728	18	105	298	659	890	1516
43696414335782	S	Palo Alto High	Palo Alto Unified	Santa Clara	511	1477	690	32	71	181	416	787	1516
43696660000000	D		San Jose Unified	Santa Clara	2660	7815	2751	1307	1096	1092	963	945	1516
43696664330080	S	Gunderson High	San Jose Unified	Santa Clara	224	804	325	333	151	77	20	11	1516
43696664330502	S	Liberty High (Alternative)	San Jose Unified	Santa Clara	167	292	1	*	*	*	*	*	1516
43696664330585	S	Downtown College Preparatory	San Jose Unified	Santa Clara	80	263	67	34	11	10	12	11	1516
43696664330593	S	Middle College High	San Jose Unified	Santa Clara	32	52	0	N/A	N/A	N/A	N/A	N/A	1516
43696664333522	S	Leland High	San Jose Unified	Santa Clara	421	1329	681	69	155	308	408	531	1516
43696664333795	S	Abraham Lincoln High	San Jose Unified	Santa Clara	401	1396	753	611	366	242	128	89	1516
43696664335949	S	Pioneer High	San Jose Unified	Santa Clara	352	1158	499	142	236	239	224	139	1516
43696664337200	S	San Jose High	San Jose Unified	Santa Clara	243	790	1	*	*	*	*	*	1516
43696664338950	S	Willow Glen High	San Jose Unified	Santa Clara	378	1230	424	118	177	215	169	163	1516
43696740000000	D		Santa Clara Unified	Santa Clara	1125	3208	837	197	362	473	366	202	1516
43696744330122	S	Santa Clara High	Santa Clara Unified	Santa Clara	455	1449	358	89	170	180	118	56	1516
43696744330247	S	Wilson Alternative	Santa Clara Unified	Santa Clara	116	167	0	N/A	N/A	N/A	N/A	N/A	1516
43696744338802	S	Adrian Wilcox High	Santa Clara Unified	Santa Clara	463	1449	479	108	192	293	248	146	1516
43733870000000	D		Milpitas Unified	Santa Clara	803	2454	648	62	149	263	296	302	1516
43733874334470	S	Milpitas High	Milpitas Unified	Santa Clara	731	2340	648	62	149	263	296	302	1516
44000000000000	C			Santa Cruz	3062	9018	1622	376	583	727	700	540	1516
44104470000000	D		Santa Cruz County Office of Education	Santa Cruz	438	936	197	16	54	106	144	89	1516
44104474430252	S	Pacific Collegiate Charter	Santa Cruz County Office of Education	Santa Cruz	70	241	197	16	54	106	144	89	1516
44697650000000	D		Live Oak Elementary	Santa Cruz	35	123	27	2	12	10	7	2	1516
44697650100305	S	Cypress Charter High	Live Oak Elementary	Santa Cruz	35	123	27	2	12	10	7	2	1516
44697990000000	D		Pajaro Valley Unified	Santa Cruz	1274	4006	645	207	211	228	235	227	1516
44697990105858	S	Pajaro Valley High	Pajaro Valley Unified	Santa Cruz	306	1046	171	34	49	48	49	54	1516
44697990117804	S	Ceiba College Preparatory Academy	Pajaro Valley Unified	Santa Cruz	61	189	42	27	6	7	12	5	1516
44697994430229	S	Pacific Coast Charter	Pajaro Valley Unified	Santa Cruz	67	153	0	N/A	N/A	N/A	N/A	N/A	1516
44697994430245	S	Diamond Technology Institute	Pajaro Valley Unified	Santa Cruz	13	35	0	N/A	N/A	N/A	N/A	N/A	1516
44697994430518	S	Aptos High	Pajaro Valley Unified	Santa Cruz	297	999	234	17	54	119	140	127	1516
44697994437901	S	Watsonville High	Pajaro Valley Unified	Santa Cruz	405	1388	198	129	102	54	34	41	1516
44698070000000	D		San Lorenzo Valley Unified	Santa Cruz	249	816	150	25	64	100	95	50	1516
44698070110007	S	Ocean Grove Charter	San Lorenzo Valley Unified	Santa Cruz	74	232	1	*	*	*	*	*	1516
44698074430179	S	SLVUSD Charter	San Lorenzo Valley Unified	Santa Cruz	19	55	0	N/A	N/A	N/A	N/A	N/A	1516
44698074436754	S	San Lorenzo Valley High	San Lorenzo Valley Unified	Santa Cruz	155	528	149	25	64	100	94	50	1516
44698230000000	D		Santa Cruz City High	Santa Cruz	872	2535	596	125	242	280	217	170	1516
44698234430096	S	Ark Independent Studies	Santa Cruz City High	Santa Cruz	30	50	2	*	*	*	*	*	1516
44698234430187	S	Delta Charter	Santa Cruz City High	Santa Cruz	57	132	1	*	*	*	*	*	1516
44698234430195	S	Alternative Family Education	Santa Cruz City High	Santa Cruz	21	57	0	N/A	N/A	N/A	N/A	N/A	1516
44698234432340	S	Harbor High	Santa Cruz City High	Santa Cruz	266	731	189	29	52	92	60	49	1516
44698234437109	S	Santa Cruz High	Santa Cruz City High	Santa Cruz	224	734	165	13	41	61	77	79	1516
44698234437406	S	Soquel High	Santa Cruz City High	Santa Cruz	220	743	239	82	148	126	79	42	1516
44754320000000	D		Scotts Valley Unified	Santa Cruz	194	602	7	*	*	*	*	*	1516
44754324430211	S	Scotts Valley High	Scotts Valley Unified	Santa Cruz	194	602	7	*	*	*	*	*	1516
45000000000000	C			Shasta	2139	6354	948	243	431	498	290	171	1516
45104540000000	D		Shasta County Office of Education	Shasta	69	149	0	N/A	N/A	N/A	N/A	N/A	1516
45104540132647	S	Shasta County Independent Study Charter	Shasta County Office of Education	Shasta	56	106	0	N/A	N/A	N/A	N/A	N/A	1516
45698560000000	D		Anderson Union High	Shasta	460	1355	182	83	93	50	7	6	1516
45698564530028	S	West Valley High	Anderson Union High	Shasta	190	619	82	35	32	27	3	1	1516
45698564530051	S	Oakview High (Alternative)	Anderson Union High	Shasta	39	84	0	N/A	N/A	N/A	N/A	N/A	1516
45698564530333	S	Anderson New Technology High	Anderson Union High	Shasta	34	140	2	*	*	*	*	*	1516
45698564530804	S	Anderson High	Anderson Union High	Shasta	171	456	98	48	61	22	3	1	1516
45699890000000	D		Fall River Joint Unified	Shasta	70	242	25	13	7	5	2	0	1516
45699894531000	S	Burney Junior-Senior High	Fall River Joint Unified	Shasta	28	100	6	*	*	*	*	*	1516
45699894533600	S	Fall River Junior-Senior High	Fall River Joint Unified	Shasta	31	107	19	11	5	3	2	0	1516
45701100000000	D		Redding Elementary	Shasta	19	54	0	N/A	N/A	N/A	N/A	N/A	1516
45701104530341	S	Stellar Secondary Charter High	Redding Elementary	Shasta	19	54	0	N/A	N/A	N/A	N/A	N/A	1516
45701360000000	D		Shasta Union High	Shasta	1254	3813	649	97	285	404	265	161	1516
45701360106013	S	University Preparatory	Shasta Union High	Shasta	104	349	212	44	88	165	107	60	1516
45701364530044	S	Foothill High	Shasta Union High	Shasta	293	938	91	5	32	44	26	16	1516
45701364530200	S	Pioneer Continuation High	Shasta Union High	Shasta	119	189	1	*	*	*	*	*	1516
45701364530267	S	Shasta Charter Academy	Shasta Union High	Shasta	75	202	1	*	*	*	*	*	1516
45701364530309	S	North State Independence High	Shasta Union High	Shasta	65	135	1	*	*	*	*	*	1516
45701364532750	S	Enterprise High	Shasta Union High	Shasta	270	838	103	22	62	56	23	15	1516
45701364537304	S	Shasta High	Shasta Union High	Shasta	322	1002	240	25	102	137	109	67	1516
45701690000000	D		Whitmore Union Elementary	Shasta	8	28	0	N/A	N/A	N/A	N/A	N/A	1516
45701690129957	S	Northern Summit Academy	Whitmore Union Elementary	Shasta	8	28	0	N/A	N/A	N/A	N/A	N/A	1516
45752670000000	D		Gateway Unified	Shasta	259	713	92	50	46	39	16	4	1516
45752670120170	S	Academy of Personalized Learning	Gateway Unified	Shasta	60	143	2	*	*	*	*	*	1516
45752674530101	S	Gateway Educational Options	Gateway Unified	Shasta	17	42	0	N/A	N/A	N/A	N/A	N/A	1516
45752674531901	S	Central Valley High	Gateway Unified	Shasta	152	482	90	50	46	37	16	4	1516
46000000000000	C			Sierra	34	85	35	42	29	4	0	1	1516
46701770000000	D		Sierra-Plumas Joint Unified	Sierra	34	85	35	42	29	4	0	1	1516
46701774632303	S	Downieville Junior-Senior High	Sierra-Plumas Joint Unified	Sierra	4	9	2	*	*	*	*	*	1516
46701774634259	S	Loyalton High	Sierra-Plumas Joint Unified	Sierra	24	70	33	42	28	4	0	0	1516
47000000000000	C			Siskiyou	441	1317	116	26	64	50	21	5	1516
47104700000000	D		Siskiyou County Office of Education	Siskiyou	41	137	0	N/A	N/A	N/A	N/A	N/A	1516
47104700117168	S	Golden Eagle Charter	Siskiyou County Office of Education	Siskiyou	29	104	0	N/A	N/A	N/A	N/A	N/A	1516
47702500000000	D		Dunsmuir Joint Union High	Siskiyou	21	52	0	N/A	N/A	N/A	N/A	N/A	1516
47702504732707	S	Dunsmuir High	Dunsmuir Joint Union High	Siskiyou	21	52	0	N/A	N/A	N/A	N/A	N/A	1516
47704660000000	D		Siskiyou Union High	Siskiyou	147	454	56	6	40	31	14	5	1516
47704664734356	S	Happy Camp High	Siskiyou Union High	Siskiyou	14	39	0	N/A	N/A	N/A	N/A	N/A	1516
47704664735403	S	Mt. Shasta High	Siskiyou Union High	Siskiyou	80	268	55	6	40	31	14	4	1516
47704664738753	S	Weed High	Siskiyou Union High	Siskiyou	38	112	1	*	*	*	*	*	1516
47705160000000	D		Yreka Union High	Siskiyou	163	466	47	14	18	15	5	0	1516
47705164739207	S	Yreka High	Yreka Union High	Siskiyou	153	436	47	14	18	15	5	0	1516
47736840000000	D		Butte Valley Unified	Siskiyou	23	64	0	N/A	N/A	N/A	N/A	N/A	1516
47736844731253	S	Butte Valley High	Butte Valley Unified	Siskiyou	23	61	0	N/A	N/A	N/A	N/A	N/A	1516
47764550000000	D		Scott Valley Unified	Siskiyou	46	144	13	*	*	*	*	*	1516
47764554733309	S	Etna Union High	Scott Valley Unified	Siskiyou	44	136	13	*	*	*	*	*	1516
48000000000000	C			Solano	4799	14580	2253	865	1226	1060	659	351	1516
48104880000000	D		Solano County Office of Education	Solano	65	165	0	N/A	N/A	N/A	N/A	N/A	1516
48705240000000	D		Benicia Unified	Solano	429	1322	349	87	162	179	156	98	1516
48705244831004	S	Benicia High	Benicia Unified	Solano	379	1243	349	87	162	179	156	98	1516
48705320000000	D		Dixon Unified	Solano	282	904	191	85	111	74	48	26	1516
48705324832259	S	Dixon High	Dixon Unified	Solano	230	816	191	85	111	74	48	26	1516
48705400000000	D		Fairfield-Suisun Unified	Solano	1594	4754	534	241	334	263	111	48	1516
48705400123356	S	Matt Garcia Career and College Academy	Fairfield-Suisun Unified	Solano	10	39	1	*	*	*	*	*	1516
48705400125310	S	Public Safety Academy	Fairfield-Suisun Unified	Solano	0	104	25	8	9	14	3	0	1516
48705404830170	S	Angelo Rodriguez High	Fairfield-Suisun Unified	Solano	463	1359	304	110	233	183	80	39	1516
48705404830451	S	Armijo High	Fairfield-Suisun Unified	Solano	556	1785	16	6	2	8	4	1	1516
48705404833000	S	Fairfield High	Fairfield-Suisun Unified	Solano	267	1033	181	111	83	56	23	8	1516
48705404836003	S	Sem Yeto Continuation High	Fairfield-Suisun Unified	Solano	273	391	7	*	*	*	*	*	1516
48705650000000	D		Travis Unified	Solano	422	1286	251	58	142	163	96	36	1516
48705654838801	S	Vanden High	Travis Unified	Solano	382	1219	251	58	142	163	96	36	1516
48705730000000	D		Vacaville Unified	Solano	970	3117	479	102	275	257	175	108	1516
48705734830089	S	Will C. Wood High	Vacaville Unified	Solano	365	1179	124	33	75	46	27	30	1516
48705734830113	S	Elise P. Buckingham Charter Magnet High	Vacaville Unified	Solano	110	327	34	6	9	21	4	3	1516
48705734837803	S	Vacaville High	Vacaville Unified	Solano	446	1442	321	63	191	190	144	75	1516
48705810000000	D		Vallejo City Unified	Solano	1037	3032	449	292	202	124	73	35	1516
48705810101980	S	Vallejo Education Academy	Vallejo City Unified	Solano	8	27	3	*	*	*	*	*	1516
48705814830147	S	Jesse M. Bethel High	Vallejo City Unified	Solano	419	1255	268	191	140	77	39	16	1516
48705814830196	S	MIT Academy	Vallejo City Unified	Solano	68	283	0	N/A	N/A	N/A	N/A	N/A	1516
48705814838058	S	John Finney High (Continuation)	Vallejo City Unified	Solano	153	181	1	*	*	*	*	*	1516
48705814838504	S	Vallejo High	Vallejo City Unified	Solano	381	1271	121	90	49	24	16	7	1516
48705816116255	S	Mare Island Technology Academy	Vallejo City Unified	Solano	0	0	56	8	11	23	18	12	1516
49000000000000	C			Sonoma	5316	16020	2977	786	1173	1436	1184	782	1516
49104960000000	D		Sonoma County Office of Education	Sonoma	83	202	0	N/A	N/A	N/A	N/A	N/A	1516
49402460000000	D		Petaluma City Schools	Sonoma	5	29	0	N/A	N/A	N/A	N/A	N/A	1516
49706070000000	D		West Sonoma County Union High	Sonoma	514	1509	348	54	119	201	172	125	1516
49706074930400	S	Analy High	West Sonoma County Union High	Sonoma	324	963	247	40	93	141	129	95	1516
49706074931507	S	El Molino High	West Sonoma County Union High	Sonoma	140	431	101	14	26	60	43	30	1516
49706560000000	D		Cloverdale Unified	Sonoma	107	333	38	5	12	22	8	1	1516
49706564930855	S	Cloverdale High	Cloverdale Unified	Sonoma	92	310	38	5	12	22	8	1	1516
49707060000000	D		Geyserville Unified	Sonoma	22	58	9	*	*	*	*	*	1516
49707060129981	S	Geyserville New Tech Academy	Geyserville Unified	Sonoma	18	54	0	N/A	N/A	N/A	N/A	N/A	1516
49707300000000	D		Harmony Union Elementary	Sonoma	53	150	0	N/A	N/A	N/A	N/A	N/A	1516
49707306120588	S	Pathways Charter	Harmony Union Elementary	Sonoma	53	150	0	N/A	N/A	N/A	N/A	N/A	1516
49707970000000	D		Liberty Elementary	Sonoma	65	220	1	*	*	*	*	*	1516
49707970107284	S	California Virtual Academy @ Sonoma	Liberty Elementary	Sonoma	65	220	1	*	*	*	*	*	1516
49708390000000	D		Oak Grove Union Elementary	Sonoma	35	154	0	N/A	N/A	N/A	N/A	N/A	1516
49708390120584	S	Pivot Online Charter - North Bay	Oak Grove Union Elementary	Sonoma	35	154	0	N/A	N/A	N/A	N/A	N/A	1516
49708620000000	D		Petaluma Joint Union High	Sonoma	851	2486	667	204	272	325	289	185	1516
49708620128157	S	Gateway to College Academy	Petaluma Joint Union High	Sonoma	43	73	0	N/A	N/A	N/A	N/A	N/A	1516
49708624930012	S	Casa Grande High	Petaluma Joint Union High	Sonoma	395	1222	329	92	123	152	145	109	1516
49708624930103	S	Carpe Diem High (Continuation)	Petaluma Joint Union High	Sonoma	9	28	2	*	*	*	*	*	1516
49708624930236	S	Valley Oaks High (Alternative)	Petaluma Joint Union High	Sonoma	19	53	0	N/A	N/A	N/A	N/A	N/A	1516
49708624935151	S	Petaluma High	Petaluma Joint Union High	Sonoma	306	982	336	111	149	171	144	75	1516
49708700000000	D		Piner-Olivet Union Elementary	Sonoma	15	43	0	N/A	N/A	N/A	N/A	N/A	1516
49708700106344	S	Northwest Prep Charter	Piner-Olivet Union Elementary	Sonoma	15	43	0	N/A	N/A	N/A	N/A	N/A	1516
49709040000000	D		Roseland	Sonoma	108	398	163	86	55	33	43	23	1516
49709040101923	S	Roseland Charter	Roseland	Sonoma	108	398	163	86	55	33	43	23	1516
49709200000000	D		Santa Rosa High	Sonoma	2041	5971	850	166	306	400	361	266	1516
49709200108811	S	Abraxis Charter	Santa Rosa High	Sonoma	16	40	0	N/A	N/A	N/A	N/A	N/A	1516
